,Date,Close,Volume,Open,High,Low
1205,2019-04-05,1295.6,227617,1296.5,1297.8,1288.3
1204,2019-04-08,1297.1,63,1292.2,1302.1,1291.8
1203,2019-04-09,1308.3,196670,1301.6,1310.4,1300.6
1202,2019-04-10,1313.9,212949,1308.2,1314.7,1304.7
1201,2019-04-11,1293.3,311101,1312.4,1313.1,1292.9
1200,2019-04-12,1295.2,185177,1295.8,1299.1,1293.2
1199,2019-04-15,1291.3,222209,1294,1295.2,1285.3
1198,2019-04-16,1277.2,308866,1290.8,1291.7,1275.5
1197,2019-04-17,1276.8,209965,1279.5,1282.1,1275.2
1196,2019-04-18,1276,219695,1276.2,1279.7,1273
1195,2019-04-22,1277.6,133327,1278,1281.9,1275.7
1194,2019-04-23,1273.2,271377,1277,1278.5,1267.9
1193,2019-04-24,1279.4,235966,1274.4,1280.7,1270.5
1192,2019-04-25,1279.7,230543,1277.9,1284.8,1275.2
1191,2019-04-26,1288.8,268033,1279.1,1290.9,1276
1190,2019-04-29,1281.5,199297,1289,1289.1,1279.9
1189,2019-04-30,1282.8,114,1281.7,1283.3,1280.8
1188,2019-05-01,1284.2,269944,1285.2,1289.4,1274.5
1187,2019-05-02,1272,273895,1278.5,1279.4,1267.3
1186,2019-05-03,1281.3,269353,1271.6,1283.9,1269
1185,2019-05-06,1283.8,240672,1281.8,1287.4,1278.1
1184,2019-05-07,1285.6,241502,1282.4,1287.3,1279.1
1183,2019-05-08,1281.4,288297,1285.6,1292.8,1280.2
1182,2019-05-09,1285.2,296815,1281.9,1289.2,1280.4
1181,2019-05-10,1287.4,227237,1285,1290.3,1283.9
1180,2019-05-13,1301.8,362480,1288.3,1302.2,1282.4
1179,2019-05-14,1296.3,215009,1300.8,1304.2,1294.3
1178,2019-05-15,1297.8,241040,1298,1301.7,1293.6
1177,2019-05-16,1286.2,256906,1297.7,1299.3,1284.2
1176,2019-05-17,1275.7,255125,1287.2,1289,1274.6
1175,2019-05-20,1277.3,206270,1277.6,1278.8,1273.3
1174,2019-05-21,1273.2,204984,1277.7,1277.7,1269
1173,2019-05-22,1274.2,186404,1274.4,1277.1,1272
1172,2019-05-23,1291,71630,1278.5,1292.5,1277.5
1171,2019-05-24,1289.2,23685,1289.2,1292.6,1288.9
1170,2019-05-28,1282.5,207053,1290.5,1292.6,1280.8
1169,2019-05-29,1286.3,194696,1284.3,1290.3,1283.8
1168,2019-05-30,1287.1,55573,1279.4,1288.3,1273.9
1167,2019-05-31,1311.1,322176,1293.2,1311.9,1292.5
1166,2019-06-03,1327.9,347054,1312.5,1333,1310.9
1165,2019-06-04,1323.4,302,1324.3,1328.6,1320.8
1164,2019-06-05,1333.6,391880,1330.2,1348.9,1329.3
1163,2019-06-06,1342.7,252464,1336.1,1344.2,1331.3
1162,2019-06-07,1346.1,314048,1339.7,1352.7,1334.3
1161,2019-06-10,1329.3,220533,1341.2,1341.7,1329
1160,2019-06-11,1331.2,204179,1331.8,1333.8,1323.6
1159,2019-06-12,1336.8,226929,1330.6,1342.3,1329.8
1158,2019-06-13,1343.7,197876,1337.8,1347,1335.9
1157,2019-06-14,1344.5,346086,1346.5,1362.2,1341.4
1156,2019-06-17,1342.9,230833,1345.5,1347.1,1336.6
1155,2019-06-18,1350.7,364839,1343.9,1358.5,1342.1
1154,2019-06-19,1348.8,320720,1350.4,1366.6,1344.8
1153,2019-06-20,1396.9,511767,1364.5,1397.7,1361.3
1152,2019-06-21,1400.1,496645,1391.2,1415.4,1386.1
1151,2019-06-24,1418.2,359931,1403.9,1425.1,1403.6
1150,2019-06-25,1418.7,618309,1423.4,1442.9,1415.1
1149,2019-06-26,1411.6,84,1407.2,1413.3,1405.8
1148,2019-06-27,1412,324556,1412.7,1415.3,1401.4
1147,2019-06-28,1409.7,297964,1413.3,1427.8,1408.6
1146,2019-07-01,1385.6,214,1386.6,1395.8,1382.8
1145,2019-07-02,1408,372203,1386.2,1424,1386.2
1144,2019-07-03,1420.9,118832,1421.6,1424.4,1412.7
1143,2019-07-05,1400.1,555564,1418.8,1426.8,1388.6
1142,2019-07-08,1400,303906,1401,1409.9,1393.8
1141,2019-07-09,1400.5,276008,1397.9,1402.4,1387.5
1140,2019-07-10,1412.5,426438,1400,1421.1,1391.8
1139,2019-07-11,1406.7,380765,1421.1,1429.4,1402.7
1138,2019-07-12,1412.2,272092,1406.2,1418.9,1404.5
1137,2019-07-15,1413.5,231266,1417.7,1421.6,1409.3
1136,2019-07-16,1411.2,327180,1416.4,1420,1402.1
1135,2019-07-17,1421.3,6,1404.6,1404.6,1404.6
1134,2019-07-18,1428.1,467773,1428.5,1449.7,1415.6
1133,2019-07-19,1426.7,509138,1448.3,1454.4,1421.1
1132,2019-07-22,1426.9,247608,1428.5,1430.8,1423
1131,2019-07-23,1421.7,380116,1426,1431.4,1414.6
1130,2019-07-24,1436.5,65218,1431,1442.9,1429.4
1129,2019-07-25,1427.5,112902,1439.3,1447,1423.9
1128,2019-07-26,1432.2,5,1422.8,1423,1422.8
1127,2019-07-29,1433.3,168447,1431.9,1440.8,1427.5
1126,2019-07-30,1441.8,248318,1439.5,1445.7,1434.8
1125,2019-07-31,1437.8,406886,1443.7,1447.8,1422.3
1124,2019-08-01,1432.4,567523,1425.6,1458.2,1412.1
1123,2019-08-02,1457.5,471109,1457.5,1461.9,1442.5
1122,2019-08-05,1464.6,1008,1440.4,1469.7,1440.4
1121,2019-08-06,1484.2,375937,1481.1,1486.8,1468.2
1120,2019-08-07,1507.3,824,1473.5,1509.9,1473.2
1119,2019-08-08,1509.5,385340,1512.1,1521.3,1501.6
1118,2019-08-09,1508.5,325590,1515.9,1521.1,1506.2
1117,2019-08-12,1517.2,338340,1509.2,1531.5,1498.6
1116,2019-08-13,1514.1,598082,1522.3,1546.1,1488.9
1115,2019-08-14,1527.8,474508,1513,1534.9,1504.5
1114,2019-08-15,1531.2,428618,1526.6,1537.7,1518.3
1113,2019-08-16,1523.6,314597,1533.9,1538.6,1513.9
1112,2019-08-19,1511.6,289329,1523,1523.6,1503.3
1111,2019-08-20,1515.7,240391,1506.3,1518.8,1503
1110,2019-08-21,1515.7,238972,1518.4,1518.4,1506.5
1109,2019-08-22,1497.3,686,1495.1,1495.1,1493.8
1108,2019-08-23,1537.6,459203,1508.8,1540.3,1503
1107,2019-08-26,1537.2,407500,1545.4,1565,1534.8
1106,2019-08-27,1551.8,334873,1537.3,1554.5,1535.3
1105,2019-08-28,1549.1,342556,1551.8,1556.6,1541.4
1104,2019-08-29,1536.9,439428,1549.4,1559.8,1528.6
1103,2019-08-30,1529.2,320657,1536.9,1541.9,1525.6
1102,2019-09-03,1555.9,541575,1539.2,1558.9,1529.6
1101,2019-09-04,1560.4,404779,1556,1566.2,1542.6
1100,2019-09-05,1525.5,586738,1561.4,1561.9,1514.3
1099,2019-09-06,1506.2,54,1517.3,1526,1504.5
1098,2019-09-09,1511.1,312350,1516.4,1523.8,1505.5
1097,2019-09-10,1499.2,390357,1507,1509.1,1492.1
1096,2019-09-11,1503.2,296849,1493.9,1506.2,1492.9
1095,2019-09-12,1507.4,480662,1504.9,1532.2,1496.8
1094,2019-09-13,1490.9,1,1486.9,1486.9,1486.9
1093,2019-09-16,1503.1,21,1500,1500.6,1498.5
1092,2019-09-17,1513.4,329751,1506.5,1515,1500.9
1091,2019-09-18,1515.8,352179,1509.7,1519.5,1490.7
1090,2019-09-19,1506.2,281865,1502,1512.1,1496.3
1089,2019-09-20,1507.3,2,1503,1503,1503
1088,2019-09-23,1531.5,349589,1521.5,1534.4,1517.9
1087,2019-09-24,1532.1,25,1515.1,1533,1515.1
1086,2019-09-25,1512.3,462742,1539.8,1542.8,1507.4
1085,2019-09-26,1515.2,367934,1510.9,1519.5,1507.1
1084,2019-09-27,1506.4,436289,1511.8,1514.4,1493.3
1083,2019-09-30,1472.9,424759,1501.7,1507.2,1470.5
1082,2019-10-01,1489,440804,1478,1493.5,1465
1081,2019-10-02,1501,205,1476.6,1503.7,1474.1
1080,2019-10-03,1513.8,400130,1505.6,1525.8,1501.7
1079,2019-10-04,1506.2,233,1505.6,1508.7,1497.1
1078,2019-10-07,1504.4,252399,1497.2,1499.7,1493.3
1077,2019-10-08,1497.2,46,1489.4,1506.3,1489.3
1076,2019-10-09,1512.8,277242,1515.4,1516.5,1510.1
1075,2019-10-10,1500.9,401849,1510.8,1522.3,1495.7
1074,2019-10-11,1488.7,462693,1498.3,1508,1478
1073,2019-10-14,1497.6,221049,1492,1501.5,1487.1
1072,2019-10-15,1483.5,307105,1497.7,1503,1480.8
1071,2019-10-16,1494,360083,1484.8,1495.5,1480.6
1070,2019-10-17,1498.3,296546,1494.2,1501.1,1487
1069,2019-10-18,1488.2,82,1487.3,1489.1,1486.6
1068,2019-10-21,1488.1,272195,1495.6,1498.7,1484.8
1067,2019-10-22,1487.5,200931,1487.5,1492.1,1484
1066,2019-10-23,1495.7,235483,1491.1,1499.4,1490.7
1065,2019-10-24,1504.7,290074,1495.1,1506.9,1490.4
1064,2019-10-25,1499.5,93,1501.4,1503.7,1499
1063,2019-10-28,1495.8,310472,1507.4,1510.8,1492.3
1062,2019-10-29,1490.7,283038,1494,1494,1489.7
1061,2019-10-30,1493.2,320,1487.2,1495.4,1481
1060,2019-10-31,1514.8,375394,1498.8,1516.7,1496
1059,2019-11-01,1508,235,1511,1511.6,1503
1058,2019-11-04,1511.1,250475,1516.4,1517.1,1506.5
1057,2019-11-05,1483.7,573018,1511.6,1511.9,1480.7
1056,2019-11-06,1493.1,302400,1491.5,1495.9,1490.5
1055,2019-11-07,1464.2,581,1466.8,1473,1466.5
1054,2019-11-08,1461.3,21,1469.1,1469.1,1461.7
1053,2019-11-11,1457.1,295394,1460,1467.4,1448.9
1052,2019-11-12,1452.1,6,1454.9,1454.9,1447.1
1051,2019-11-13,1463.3,335980,1463.5,1467.9,1462.8
1050,2019-11-14,1473.4,312108,1464,1475.5,1461.7
1049,2019-11-15,1467.3,13,1469.1,1469.1,1469.1
1048,2019-11-18,1471.9,325033,1467.8,1474.4,1456.6
1047,2019-11-19,1473.3,18,1467.7,1474.3,1467.7
1046,2019-11-20,1470,31,1472.6,1474.5,1467.3
1045,2019-11-21,1470.5,73979,1481.3,1482.7,1469.4
1044,2019-11-22,1468.8,77902,1470.9,1480.3,1468.1
1043,2019-11-25,1463.8,121238,1467.5,1468.9,1460.7
1042,2019-11-26,1467.4,271754,1461.3,1470,1456.6
1041,2019-11-27,1453.4,88164,1461.1,1461.9,1452
1040,2019-11-29,1472.7,259290,1461.7,1472.9,1459.1
1039,2019-12-02,1469.2,304242,1470.3,1471.7,1459.8
1038,2019-12-03,1478.2,1460,1461.6,1480.4,1459.5
1037,2019-12-04,1480.2,311909,1483.2,1489.9,1476.7
1036,2019-12-05,1483.1,231844,1480,1485.7,1478
1035,2019-12-06,1459.1,899,1475,1476,1458.2
1034,2019-12-09,1464.9,163682,1464.1,1469.8,1463
1033,2019-12-10,1462.6,367,1460.7,1467.2,1460.7
1032,2019-12-11,1475,247053,1479.1,1479.9,1478.7
1031,2019-12-12,1472.3,396657,1469.5,1474.9,1468.2
1030,2019-12-13,1475.6,468,1463.1,1475.9,1463.1
1029,2019-12-16,1480.5,160416,1480,1484.5,1477.4
1028,2019-12-17,1480.6,167359,1480.6,1484.9,1478.4
1027,2019-12-18,1478.7,190975,1480.4,1483.6,1474.3
1026,2019-12-19,1478.2,319,1475.9,1478.9,1473.3
1025,2019-12-20,1474.7,118,1476.7,1478.1,1475.3
1024,2019-12-23,1488.7,155802,1482.4,1490.1,1481.2
1023,2019-12-24,1499.1,52,1488.7,1498.6,1488.7
1022,2019-12-26,1514.4,213592,1503.9,1517.4,1502.1
1021,2019-12-27,1518.1,194736,1516.5,1519.9,1512.1
1020,2019-12-30,1518.6,169813,1515.9,1519.1,1513.5
1019,2019-12-31,1519.5,301,1513.8,1523.4,1513.8
1018,2020-01-02,1528.1,257867,1521,1534,1519.7
1017,2020-01-03,1549.2,107,1530.1,1552.7,1530.1
1016,2020-01-06,1568.8,539023,1562.7,1590.9,1562.3
1015,2020-01-07,1574.3,418145,1567.4,1579.2,1557
1014,2020-01-08,1560.2,787217,1556.7,1563.8,1556.5
1013,2020-01-09,1554.3,354523,1557.7,1562.4,1541
1012,2020-01-10,1557.5,16,1551.2,1558.8,1545.4
1011,2020-01-13,1550.6,296619,1563,1563.1,1547
1010,2020-01-14,1544.6,323782,1548.6,1549.5,1536.4
1009,2020-01-15,1554,297777,1546.8,1558.8,1546.5
1008,2020-01-16,1550.5,253076,1556.6,1558.2,1548
1007,2020-01-17,1558.8,108,1554.1,1558,1553.6
1006,2020-01-21,1556.4,45,1564.2,1566.2,1551
1005,2020-01-22,1556.7,276521,1557,1558.9,1555.2
1004,2020-01-23,1571.6,65319,1564.7,1573.7,1557.5
1003,2020-01-24,1571.1,38,1556.3,1570.3,1556.3
1002,2020-01-27,1583.7,134423,1586.1,1594.7,1581.6
1001,2020-01-28,1575.8,191039,1587.1,1588.5,1570.4
1000,2020-01-29,1576,225389,1572,1583,1567.9
999,2020-01-30,1589.2,371286,1582.4,1590.7,1576.8
998,2020-01-31,1582.9,1095,1573.4,1589,1570
997,2020-02-03,1582.4,303458,1597.8,1598.5,1573.2
996,2020-02-04,1555.5,328192,1581.5,1584.5,1552.8
995,2020-02-05,1562.8,297418,1556.1,1566.2,1551.1
994,2020-02-06,1570,221612,1560,1571.9,1556
993,2020-02-07,1568.6,431,1564.9,1571.9,1560.5
992,2020-02-10,1579.5,186247,1575.8,1580.5,1571.5
991,2020-02-11,1565.6,440,1570.9,1571.1,1561.9
990,2020-02-12,1571.6,183410,1571.2,1573.6,1564.4
989,2020-02-13,1578.8,264293,1569.8,1581.7,1568.5
988,2020-02-14,1582.7,68,1575.8,1582.4,1574.8
987,2020-02-18,1600,310,1587,1604.3,1579.8
986,2020-02-19,1611.8,298536,1604.8,1615.9,1602.4
985,2020-02-20,1620.5,389144,1615,1626.5,1606.6
984,2020-02-21,1644.6,186,1619.3,1645,1619.3
983,2020-02-24,1676.6,655245,1674.2,1674.4,1652.8
982,2020-02-25,1650,654660,1647,1655.8,1627
981,2020-02-26,1643.1,515771,1640.8,1643.8,1640.3
980,2020-02-27,1642.5,560547,1658,1662.5,1636.7
979,2020-02-28,1564.1,289,1640.3,1642.5,1564.8
978,2020-03-02,1592.3,537,1583.9,1608.3,1574.3
977,2020-03-03,1642.1,610,1594.5,1645.3,1594
976,2020-03-04,1643,297251,1640.1,1654.3,1632.6
975,2020-03-05,1666.4,154,1637.2,1672.9,1637.2
974,2020-03-06,1672.4,619051,1673.1,1692.8,1642.4
973,2020-03-09,1675.7,467110,1692.6,1704.3,1658
972,2020-03-10,1659.1,48,1671.6,1674.6,1643
971,2020-03-11,1642.3,373462,1649.3,1671.8,1632.4
970,2020-03-12,1590.3,553457,1633.1,1651,1560.4
969,2020-03-13,1516.7,524471,1582.7,1597.9,1504
968,2020-03-16,1486.5,535860,1563.8,1574.8,1450.9
967,2020-03-17,1524.9,122,1469.3,1537.7,1469.3
966,2020-03-18,1477.9,412332,1527.6,1547,1473.3
965,2020-03-19,1479.3,306016,1487.2,1502.8,1460.1
964,2020-03-20,1484,14,1483.5,1483.5,1483.5
963,2020-03-23,1572.7,95848,1508.4,1574.8,1489.4
962,2020-03-24,1660.2,442,1622.8,1685.5,1622.8
961,2020-03-25,1634.3,104547,1665.5,1698,1609
960,2020-03-26,1660.3,134861,1642.2,1677.2,1612
958,2020-03-30,1643.2,144290,1663.4,1673.6,1632
957,2020-03-31,1583.4,2694,1618.7,1621,1576
956,2020-04-01,1591.4,159377,1589.4,1612.4,1576
955,2020-04-02,1637.7,162151,1602.4,1645.6,1595.2
954,2020-04-03,1633.7,643,1624.5,1636,1619.8
953,2020-04-06,1677,1063,1629.1,1696.7,1625.9
952,2020-04-07,1683.7,194263,1707.1,1742.6,1672
951,2020-04-08,1684.3,121346,1678.7,1695.8,1670.7
950,2020-04-09,1736.2,825,1662.7,1732.5,1662.7
949,2020-04-13,1744.8,696,1722,1756.8,1710.7
948,2020-04-14,1768.9,234439,1761.5,1788.8,1747.1
947,2020-04-15,1740.2,181342,1758.1,1759.8,1731.6
946,2020-04-16,1731.7,199823,1743.5,1768,1722.6
945,2020-04-17,1689.2,223,1715.7,1725,1684.9
944,2020-04-20,1711.2,183636,1693,1718.4,1685
943,2020-04-21,1687.8,240743,1713.3,1718,1666.2
942,2020-04-22,1738.3,187864,1703.1,1742.4,1695.4
941,2020-04-23,1745.4,194495,1736.5,1764.2,1730.6
940,2020-04-24,1723.5,221,1744,1744,1714.5
939,2020-04-27,1723.8,142721,1745,1745.8,1720
938,2020-04-28,1722.2,166606,1724.4,1731.9,1704.1
937,2020-04-29,1703.4,373,1710,1713.5,1702
936,2020-04-30,1694.2,228730,1729.6,1737,1687.5
935,2020-05-01,1694.5,337,1686.6,1701.5,1670.5
934,2020-05-04,1713.3,146307,1711.2,1726,1700.3
933,2020-05-05,1710.6,179577,1711,1717.8,1695.4
932,2020-05-06,1688.5,196313,1714.1,1716.6,1683
931,2020-05-07,1725.8,233381,1686,1733.2,1683.9
930,2020-05-08,1709.9,330,1726.2,1728.9,1703.8
929,2020-05-11,1698,184455,1706,1713.8,1692.1
928,2020-05-12,1706.8,182675,1700,1716.7,1693.5
927,2020-05-13,1716.4,204533,1705,1726.5,1701.6
926,2020-05-14,1740.9,208601,1723.1,1746.5,1716
925,2020-05-15,1753.4,719,1739.7,1751.4,1739.7
924,2020-05-18,1734.4,264848,1757.5,1775.8,1729.3
923,2020-05-19,1745.6,181673,1734.8,1751.6,1727.2
922,2020-05-20,1750.6,16,1751.6,1752.1,1745.6
921,2020-05-21,1721.9,225941,1751.7,1751.7,1715.3
920,2020-05-22,1734.6,6,1726.6,1726.7,1726.6
919,2020-05-26,1728.2,146582,1746.3,1755.6,1721.2
918,2020-05-27,1726.8,156746,1724.1,1729.1,1701.6
917,2020-05-28,1728.3,159174,1725,1743.7,1720
916,2020-05-29,1736.9,1406,1718.8,1738.3,1715.1
915,2020-06-01,1750.3,142807,1749.8,1761,1737.6
914,2020-06-02,1734,172030,1750.3,1757,1728
913,2020-06-03,1704.8,249036,1733.7,1738.9,1690.3
912,2020-06-04,1727.4,193873,1702.8,1729,1698.9
911,2020-06-05,1683,267086,1720.8,1723.2,1671.7
910,2020-06-08,1705.1,151461,1686.7,1707.6,1680.7
909,2020-06-09,1721.9,178128,1703.9,1729.4,1697.6
908,2020-06-10,1720.7,195593,1718.9,1749.4,1714.1
907,2020-06-11,1739.8,202214,1746.6,1754.9,1727.5
906,2020-06-12,1737.3,148176,1733.6,1753,1728.2
905,2020-06-15,1727.2,195205,1740.7,1743.8,1706.2
904,2020-06-16,1736.5,177702,1732.3,1741.3,1721.8
903,2020-06-17,1735.6,137879,1735.3,1739.3,1717.3
902,2020-06-18,1731.1,152628,1735.5,1749.2,1722.7
901,2020-06-19,1753,174981,1729.8,1760.9,1728.3
900,2020-06-22,1766.4,219460,1765.8,1779,1753.5
899,2020-06-23,1782,190018,1764.9,1786.8,1758.3
898,2020-06-24,1775.1,230610,1784.4,1796.1,1770.6
897,2020-06-25,1770.6,148788,1772.3,1779.6,1764.1
896,2020-06-26,1780.3,195963,1774.8,1786.2,1754
895,2020-06-29,1781.2,128441,1789.2,1790.4,1776.5
894,2020-06-30,1800.5,190351,1799.2,1801.4,1795.5
893,2020-07-01,1779.9,258541,1798.9,1807.7,1767.9
892,2020-07-02,1790,181017,1779,1791.7,1766.3
891,2020-07-06,1793.5,140564,1787,1799,1779.2
890,2020-07-07,1809.9,217229,1793.9,1810.8,1781.2
889,2020-07-08,1820.6,232708,1807.9,1829.8,1803.8
888,2020-07-09,1803.8,265280,1818.8,1825.5,1799.6
887,2020-07-10,1801.9,208264,1808.4,1817,1796.5
886,2020-07-13,1814.1,218006,1803.4,1818.8,1802.1
885,2020-07-14,1813.4,235992,1810.9,1813.6,1809.6
884,2020-07-15,1813.8,179267,1811.1,1819.5,1804
883,2020-07-16,1800.3,190841,1813.1,1816.2,1794.1
882,2020-07-17,1810,162684,1796.9,1813.9,1795.2
881,2020-07-20,1817.4,173983,1812.3,1823.4,1806.6
880,2020-07-21,1843.9,265677,1819.6,1844.9,1817.2
879,2020-07-22,1865.1,376705,1842.8,1871.8,1842.1
878,2020-07-23,1890,400358,1871.6,1897.7,1863.1
877,2020-07-24,1897.5,288088,1884.9,1904.6,1880.5
876,2020-07-27,1955.4,127487,1929,1971.3,1926.8
875,2020-07-28,1963.9,154485,1963.2,2000,1927.5
874,2020-07-29,1976.7,191033,1971.9,1998.4,1955.7
873,2020-07-30,1966.8,268606,1986.4,1987.3,1952.3
872,2020-07-31,1985.9,275460,1973.6,2005.4,1971.4
871,2020-08-03,1986.3,176729,1997.4,2009.5,1975.2
870,2020-08-04,2021,269790,1993.5,2037.7,1982.6
869,2020-08-05,2049.3,361949,2037,2070.3,2027.5
868,2020-08-06,2069.4,307517,2055,2081.8,2049
867,2020-08-07,2028,391017,2076.4,2082.1,2024.8
866,2020-08-10,2039.7,248644,2044.8,2060.8,2027.8
865,2020-08-11,1946.3,556617,2038.4,2040.5,1911.3
864,2020-08-12,1949,450394,1921.6,1961,1874.2
863,2020-08-13,1970.4,346000,1927.3,1974.8,1923
862,2020-08-14,1949.8,237092,1963.8,1970,1939.1
861,2020-08-17,1998.7,285580,1956.4,2000.8,1939.1
860,2020-08-18,2013.1,358272,1993.6,2024.6,1985.2
859,2020-08-19,1970.3,440405,2010.5,2015.6,1930.5
858,2020-08-20,1946.5,378970,1934.4,1963.1,1928.9
857,2020-08-21,1947,352773,1955.6,1963.1,1916.6
856,2020-08-24,1939.2,284540,1947.9,1970.3,1930.8
855,2020-08-25,1923.1,271641,1935.9,1944.1,1919.1
854,2020-08-26,1952.5,338049,1939,1963.4,1908.4
853,2020-08-27,1932.6,461990,1963,1987,1914.7
852,2020-08-28,1974.9,329609,1937.5,1983,1928.2
851,2020-08-31,1978.6,242577,1973.9,1985.8,1962.3
850,2020-09-01,1978.9,300227,1973.7,2001.2,1969.2
849,2020-09-02,1944.7,326130,1976.8,1980.4,1938.9
848,2020-09-03,1937.8,300282,1948.9,1956.6,1927.2
847,2020-09-04,1934.3,300921,1938,1945.9,1923
846,2020-09-08,1943.2,412083,1938,1948.3,1911.7
845,2020-09-09,1954.9,224190,1939.4,1959.7,1926.3
844,2020-09-10,1964.3,268963,1955.3,1954.9,1949.9
843,2020-09-11,1947.9,202859,1953.8,1959,1945.7
842,2020-09-14,1963.7,196763,1948.9,1972.5,1945.2
841,2020-09-15,1966.2,232698,1966.2,1982.4,1955.6
840,2020-09-16,1970.5,287073,1961.4,1983.8,1957.2
839,2020-09-17,1949.9,263192,1967.6,1969.3,1938.2
838,2020-09-18,1962.1,174242,1951.1,1968.2,1951.1
837,2020-09-21,1910.6,380526,1957.3,1962.9,1885.4
836,2020-09-22,1907.6,279441,1918.1,1925.5,1898.9
835,2020-09-23,1868.4,402011,1905.1,1909.9,1856
834,2020-09-24,1876.9,338361,1866.9,1880.9,1851
833,2020-09-25,1866.3,226076,1872.7,1879.3,1854.1
832,2020-09-28,1882.3,232907,1862.7,1888.2,1851.1
831,2020-09-29,1903.2,213482,1886.4,1904.8,1880.8
830,2020-09-30,1895.5,256446,1903.2,1908.2,1885.8
829,2020-10-01,1916.3,257047,1891.2,1917.9,1890
828,2020-10-02,1907.6,209696,1911,1923.6,1895.2
827,2020-10-05,1920.1,176090,1910.9,1924.9,1902.5
826,2020-10-06,1908.8,172605,1917.8,1927,1902.9
825,2020-10-07,1890.8,183295,1882.6,1902.4,1877.1
824,2020-10-08,1895.1,179968,1890.6,1905.3,1885.3
823,2020-10-09,1926.2,224808,1898.4,1936.8,1898
822,2020-10-12,1928.9,155906,1935,1939.4,1923.8
821,2020-10-13,1894.6,260044,1927.3,1930.6,1889.3
820,2020-10-14,1907.3,185374,1895.4,1917.5,1885
819,2020-10-15,1908.9,205615,1906,1913.2,1892.7
818,2020-10-16,1906.4,144094,1912.7,1918.7,1901.1
817,2020-10-19,1911.7,155479,1903.2,1923.4,1900.2
816,2020-10-20,1915.4,160356,1906.4,1915.5,1909
815,2020-10-21,1929.5,194754,1911.6,1936,1911.6
814,2020-10-22,1904.6,208087,1927.4,1929.4,1894.2
813,2020-10-23,1905.2,168148,1906.5,1917.3,1895.2
812,2020-10-26,1905.7,161841,1906,1911.1,1892.5
811,2020-10-27,1911.9,149056,1904.4,1913.8,1898.7
810,2020-10-28,1879.2,289026,1909.8,1882.1,1875.7
809,2020-10-29,1868,219592,1877.5,1885.1,1859.2
808,2020-10-30,1879.9,207865,1867.9,1885.9,1875
807,2020-11-02,1892.5,161958,1877,1897.1,1873.3
806,2020-11-03,1910.4,166642,1896.4,1911.8,1906.9
805,2020-11-04,1896.2,284598,1910.3,1905.8,1897.8
804,2020-11-05,1946.8,288663,1903.4,1952.6,1948
803,2020-11-06,1951.7,233903,1950,1961.8,1937.2
802,2020-11-09,1854.4,475721,1956,1869.3,1861.2
801,2020-11-10,1876.4,243090,1864.1,1877.1,1870.9
800,2020-11-11,1861.6,201067,1876.1,1882.5,1853.9
799,2020-11-12,1873.3,199543,1863.9,1883,1860.7
798,2020-11-13,1886.2,158776,1875.6,1888.9,1885.3
797,2020-11-16,1887.8,217991,1886.6,1898,1861.5
796,2020-11-17,1885.1,155099,1888.2,1892.7,1876.3
795,2020-11-18,1873.9,203979,1879.5,1871.5,1868.2
794,2020-11-19,1861.5,217146,1872,1866.7,1862
793,2020-11-20,1872.4,180515,1864.8,1873.9,1868.7
792,2020-11-23,1844.1,106315,1875.9,1844.5,1839.6
791,2020-11-24,1810.9,125089,1842.6,1813.1,1807.4
790,2020-11-25,1811.2,121112,1812,1821.7,1804.7
789,2020-11-27,1788.1,277091,1812.1,1822.6,1776.5
788,2020-11-30,1780.9,235285,1790.8,1793.3,1767.2
787,2020-12-01,1818.9,197184,1780.3,1821.1,1778.4
786,2020-12-02,1830.2,182809,1819.1,1835.7,1828.2
785,2020-12-03,1841.1,177988,1833.9,1847.4,1826.7
784,2020-12-04,1840,167301,1844.7,1852.7,1832
783,2020-12-07,1866,204259,1841.1,1870.8,1862.1
782,2020-12-08,1874.9,147902,1866.1,1879.8,1863.9
781,2020-12-09,1838.5,216843,1875.4,1875.9,1828.2
780,2020-12-10,1837.4,162513,1843,1854.2,1831.5
779,2020-12-11,1843.6,150634,1840,1851.8,1826.8
778,2020-12-14,1832.1,166785,1845,1832.7,1828.1
777,2020-12-15,1855.3,169218,1830.5,1859.3,1828.5
776,2020-12-16,1859.1,196702,1857.7,1870,1848.2
775,2020-12-17,1890.4,213170,1868.4,1902,1865.9
774,2020-12-18,1888.9,149960,1891.3,1895.7,1881.9
773,2020-12-21,1882.8,226997,1892.9,1912,1859
772,2020-12-22,1870.3,173183,1883,1889.4,1863.7
771,2020-12-23,1878.1,157856,1865.6,1883.7,1860.9
770,2020-12-24,1883.2,87445,1877.3,1887.4,1873.1
769,2020-12-28,1880.4,194545,1887,1904.1,1873
768,2020-12-29,1882.9,145905,1878,1891.3,1875.6
767,2020-12-30,1893.4,128688,1881.8,1899,1879.5
766,2020-12-31,1895.1,127578,1899,1904.9,1889.1
765,2021-01-04,1946.6,261675,1908.2,1948.7,1906.1
764,2021-01-05,1954.4,192111,1946,1957,1938.4
763,2021-01-06,1908.6,356182,1952.8,1962.5,1902.6
762,2021-01-07,1913.6,192365,1921.5,1929.6,1907.5
761,2021-01-08,1835.4,422485,1915.2,1918.4,1827.8
760,2021-01-11,1850.8,253190,1849.4,1856,1817.1
759,2021-01-12,1844.2,225729,1845.4,1856.9,1854.3
