,feature1,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,label,feature2
191,0.73916894,0.5594281,-0.0007325029,0.2765799,-0.15080023,-0.22204383,-0.53795475,-0.04667529,0.16937916,0.18097335,0.57364625,0.84557384,-0.33291078,0.75213087,-0.59892493,0.18825608,-0.10833681,0.07902229,-0.17231654,0.23139274,0.23841457,0.8983504,-0.07134862,0.01890117,0.036367394,0.033408478,0.0029376317,0.30368397,0.50544417,-0.2703051,0.74277836,0.06990098,0.13498986,g,0
192,0.59123164,0.60541743,0.13560429,0.29049397,-0.32705817,-0.6537863,-0.56797904,0.090689704,0.24740596,0.22240333,0.8805329,1.012095,-0.20713842,0.91391027,-0.1735364,0.13205439,0.016695904,0.2052348,-0.2274749,0.46234676,0.5765124,0.8978592,0.14607324,0.16598903,-0.07995101,-0.10029832,0.08312915,-0.17481302,0.61849976,-0.2759649,0.6966019,-0.0754749,0.11998354,g,0
193,0.851267,0.5572008,-0.54066354,0.4319358,-0.45739648,-0.5523885,-0.434468,-0.0779662,0.31487963,0.74555796,1.0017238,1.0528487,-0.7823001,1.3266709,-0.577563,0.21940154,-0.18076457,0.019716451,-0.40021563,0.53958356,0.49204826,1.3476448,0.16721767,0.022608217,0.19798213,-0.113569774,0.0134473145,0.008898962,1.2485892,-0.54141057,1.5704533,0.19667852,-0.071831025,b,0
194,0.73056155,0.3842388,-0.6704259,0.6496601,-0.46154088,-0.12422508,-0.4807332,-0.2127726,0.24156485,1.013998,0.7416966,1.0918013,-0.4303004,1.1583215,-0.8223626,-0.082292184,-0.13063711,0.2257902,-0.6910694,0.2880415,0.2627282,1.1152135,0.033841267,-0.040988054,0.2712014,-0.31373549,0.056947626,0.35117325,1.2415693,-0.75866026,1.2240759,0.23199086,-0.076747596,b,0
195,0.62153786,0.52995247,0.06506826,0.34722656,-0.1956959,-0.28284058,-0.36949712,0.27073765,0.24728738,0.022855114,0.5809585,0.7057171,-0.19420373,0.5977955,-0.48539487,0.106337965,-0.23556748,-0.009247031,-0.07972436,0.093342096,0.22565459,0.66794884,0.017077845,0.14680728,0.024864528,0.23674117,-0.009524783,0.21516821,0.4402772,-0.037418198,0.5602181,0.07561553,0.13838635,g,0
196,0.75788647,0.6991878,-0.1927246,0.58845836,-0.42709875,-0.57952917,-0.6776637,0.03160095,0.34436265,0.3543362,0.9625373,1.3236188,-0.57626677,1.2853992,-1.0103322,0.1878629,-0.1258892,0.035776705,-0.34079397,0.33963922,0.3774951,1.3111578,0.061998595,-0.12351084,-0.044517748,-0.15473665,0.20767641,0.34076506,1.0879053,-0.39639145,1.2127031,0.22634244,0.13603002,b,0
197,0.43921116,0.36724013,-0.09671936,0.16165419,-0.30911428,-0.1978958,-0.4814028,-0.18841958,0.17724352,0.04544612,0.2599883,0.59863305,-0.28937036,0.57519,-0.32501656,0.1058083,0.063178465,-0.12750636,-0.04014277,0.23296298,0.031367734,0.6438757,-0.023163196,-0.023533046,-0.03370217,-0.020612435,0.057941884,-0.06641915,0.54986,-0.29801872,0.63356644,0.18979785,-0.06735395,g,0
198,0.71553606,0.538782,-0.13990115,0.5003384,0.08181094,-0.038938995,-0.40369892,-0.19020209,-0.0035101976,-0.06176058,0.5140624,1.1099738,-0.218618,0.52929115,-0.43172795,0.0014837123,0.40799063,0.035646964,-0.11525406,0.4105949,0.07374878,1.0014156,0.13528337,0.028789401,0.02506987,-0.026417112,0.11196745,0.3287154,0.4316781,-0.13568108,0.4880753,0.021493774,-0.047194444,g,0
199,1.1302383,0.58192825,0.18040586,-0.03220256,-0.081191495,-0.16820182,-0.4925045,0.11884107,0.45291048,-0.13317676,0.57672644,0.82079756,-0.47536686,1.0225616,-0.48029533,0.21292567,0.1916074,-0.18842702,0.5522311,0.38541976,0.014506005,1.1646869,-0.078393236,0.06858042,-0.148761,0.35079297,0.06804599,0.28106833,0.56377584,-0.19127867,0.7389232,0.12756157,0.17005393,b,0
200,0.55172235,0.2459087,-0.39608562,0.4632203,-0.08487736,-0.19850142,-0.20973732,0.10610271,0.08452689,0.40888375,0.40959615,0.60025424,-0.2933483,0.59070385,-0.3777876,0.04844464,0.037451588,0.15500484,-0.26666045,0.32295185,0.1473946,0.6057654,0.11845574,0.027287167,0.16054887,-0.16458873,0.03582345,0.1195501,0.6778888,-0.31096342,0.5900991,0.08647113,-0.04662827,g,0
201,1.0537411,0.551684,0.5645849,0.35354936,-0.49626404,-0.80918014,-0.846843,0.29864815,0.1672267,-0.30643296,1.1700021,1.0885464,-0.27965868,1.093935,-0.5798452,0.22851446,-0.01653754,0.4711649,-0.30651164,0.57673013,0.6708492,1.0103489,0.5323761,-0.23449066,-0.423078,-0.109196804,0.06223788,0.2900431,0.5510957,-0.024363656,0.47533825,-0.13275409,-0.01519583,g,0
202,0.38075462,0.08012604,-0.41957453,0.7515385,-0.659142,-0.22003624,-0.28467178,-0.11156102,0.01186035,0.45085055,0.6992887,0.79618365,-0.24787268,0.91838485,-0.52108735,-0.03459347,-0.061573107,0.013583429,-0.35656065,0.16879807,0.073711716,0.95938474,0.18147281,-0.36064562,-0.30150688,-0.4791415,0.1507812,0.010587392,1.0087402,-0.5144801,0.9229986,0.16791287,-0.10754783,b,0
203,1.2061795,0.19076914,-0.3357891,0.39600497,-0.4063845,-0.40006286,-0.33696774,0.48503745,0.050978318,0.6186625,1.2243342,1.1000843,-0.26453343,1.4593967,-0.38014182,-0.1109768,0.08133413,0.61590236,-0.68350464,1.0316069,0.7216658,0.7657771,0.62085354,0.08272002,0.016949203,-0.39386016,0.35572,0.34933236,0.9931284,-0.27999595,0.34631798,-0.08805115,0.08396074,g,0
204,0.7143985,0.63751113,-0.013415759,0.50390875,-0.32118616,-0.6115821,-0.6029962,0.2254927,0.06474166,0.07624178,0.6729092,1.3065101,-0.46012318,0.9413279,-0.58790165,0.3657489,-0.095630646,0.23367548,-0.39956754,0.32169446,0.3205278,1.2102826,0.13459517,-0.10244227,-0.1534124,-0.19607903,0.2577209,0.30277652,0.503695,-0.10290085,0.7371085,0.031000346,0.12209761,g,0
205,1.073104,0.55622655,-0.22880492,0.43988135,-0.29227865,-0.6837074,-0.54460627,0.23334159,-0.041618597,0.22599615,0.6836657,1.1162786,-0.35146624,1.5609792,-0.49845985,0.32678387,0.35791504,0.4326931,-0.56806344,1.0627424,0.5311899,1.014237,0.57763267,-0.12978294,-0.47129345,-0.6656731,0.20507112,0.1326586,0.6578322,-0.19596244,0.84430563,0.013899153,0.028576555,g,0
206,1.3021877,0.8952069,0.060007587,0.56056494,-0.8207417,-0.70115894,-1.1499882,0.17947821,0.61845076,-0.2543606,0.9279284,1.4627745,-0.7349013,1.4883091,-0.94762903,0.5806282,0.018096272,-0.0023008846,-0.008814368,0.49932718,0.3680169,1.6852319,0.04643761,-0.16240734,-0.22428852,0.16110049,0.088281386,0.056884468,1.2774879,-0.41154504,1.2330496,0.26957214,-0.13172735,b,0
207,0.7403418,0.6271322,0.20558354,0.44177324,-0.5848063,-0.6830548,-1.0208116,0.15409245,0.30300125,-0.27687582,0.65622133,0.94890994,-0.4431086,0.97902817,-0.27461413,0.2950236,-0.07183078,-0.14274068,-0.12155554,0.3094098,0.2258365,0.951732,0.31186515,0.065779895,0.03122256,0.033373028,0.006928714,-0.18623888,0.6545795,-0.29758385,0.70309854,0.018115327,-0.30037424,g,0
208,0.30276695,0.38432285,-0.3418567,0.3709105,-0.2225587,-0.1946017,-0.20437142,-0.091645114,0.11276667,0.2198409,0.13861872,0.7464655,-0.30524427,0.48919982,-0.18768843,0.17905076,0.0603337,-0.15094131,-0.14847702,0.10687014,-0.34889895,0.6964116,-0.048739243,-0.002830958,0.022130392,0.087500095,0.18988322,0.014480434,0.4050639,-0.10041238,0.64274025,0.16532208,-0.1804227,g,0
209,0.8272999,0.41531074,-0.15810189,0.3103808,-0.30208284,-0.57441396,-0.44986442,0.074908465,0.27820852,0.22547147,0.5717805,0.60441613,-0.55994344,1.217145,-0.36788926,-0.07730511,0.021200655,-0.2478524,-0.15496743,0.38999578,-0.043520294,0.9169069,0.16076727,0.23053522,0.08185181,-0.046097912,0.09365243,0.06146671,0.9679266,-0.39045015,0.8411379,0.22748609,-0.04344414,b,0
210,0.29170293,0.3356696,-0.11910253,0.21462566,-0.20977917,-0.22926699,-0.2255117,-0.112636335,0.23719053,0.17394295,0.23192862,0.4678233,-0.214555,0.51336145,-0.12495895,-0.057735953,-0.04725069,-0.3126018,-0.021218011,-0.017466173,-0.13949928,0.6529605,-0.1154052,0.13904998,-0.06379934,0.20235522,0.039319918,0.013825453,0.5323791,-0.170114,0.504251,0.25562117,-0.05767098,g,0
211,0.4188676,0.5608205,-0.30465928,0.30027434,-0.31075552,0.2814236,-0.41723752,-0.49660656,0.31359684,0.71854967,0.17856589,0.96018994,-0.39839602,0.64794004,-0.5780219,-0.006454665,-0.10253297,-0.15522769,-0.45609957,0.001275029,0.071738906,0.7683075,-0.4128465,0.124900036,-0.2740939,0.07751647,0.32338095,-0.04317822,0.8110994,-0.52114415,0.9711027,0.21829802,-0.12987266,b,0
212,0.87888306,0.43590942,-0.49040604,0.30899277,-0.47240603,-0.30052233,-0.4821708,-0.099212594,0.2049904,0.12397951,0.44662714,0.72236013,-0.5032494,0.9016792,-0.442653,0.07837273,0.11594559,-0.281604,-0.2988245,0.32247737,-0.041942455,0.7600983,0.020065423,-0.04858692,0.07020965,-0.10480004,0.12654312,-0.08758599,0.9263736,-0.43453544,0.8160373,0.16107213,-0.3396754,b,0
213,0.9738267,0.5301834,-0.038071483,0.19597773,-0.12861928,-0.16099386,-0.15033111,0.11357452,0.06199395,0.01703201,0.5763788,1.2365395,-0.21858674,0.81136566,-0.1214568,0.1442737,0.17188306,0.0643634,-0.7945537,0.75027764,0.5693786,0.5656552,0.6540271,0.11519603,-0.15917322,-0.48783293,0.09446782,0.22269553,0.40671232,-0.05777413,0.30744728,0.19712883,-0.18370143,g,0
214,0.49714828,0.3880543,0.04908905,0.30472347,-0.3090892,-0.22549956,-0.36103532,-0.14921238,0.08329623,0.011593472,0.4516937,0.72176355,-0.29785463,0.5970115,-0.3218303,0.07893121,0.07922362,0.17981999,-0.023943197,0.37332192,0.008852746,0.89369506,0.13193299,0.01477772,0.035206057,-0.07418723,0.04639244,0.10094346,0.37133577,-0.24556126,0.5885615,0.12120165,0.056229316,g,0
215,0.5864097,0.28807086,-0.19267248,0.17251495,-0.4935828,-0.1564516,-0.69949824,-0.32642278,-0.015961397,0.31613564,0.6345486,0.84454,-0.24456042,0.7978962,-0.30376658,0.105072245,-0.0169367,0.18494074,-0.3131257,0.39407536,0.3475144,0.6680368,0.12697268,-0.048610598,-0.17966804,-0.1540324,0.061147876,-0.12449515,0.7154696,-0.3351883,0.7797044,0.10851798,-0.19246432,g,0
216,0.41687298,0.28946176,-0.23351105,0.3439301,-0.02993897,-0.25999206,-0.06493443,0.22849807,-0.024641244,0.3378804,0.3075652,0.5822951,-0.071247175,0.587926,-0.13562842,0.13954213,-0.02686645,0.35070264,-0.36884448,0.28603727,-0.05350724,0.5553035,0.11008546,0.018508859,0.1775985,-0.12925936,0.15893611,0.08203694,0.2478105,0.053345054,0.15577301,0.04494786,0.12439847,g,0
217,0.52929896,0.49423376,-0.072904035,0.13973981,-0.1319112,-0.34465486,-0.33564925,-0.071861476,0.4118071,0.20672679,0.42408782,0.6435756,-0.38134444,0.8085404,-0.25465623,0.13467197,0.10354073,-0.20501223,0.08160004,0.20634283,-0.033075552,0.94093245,-0.20151931,0.14995377,0.08130128,0.15925469,0.10004874,-0.073698044,0.6344182,-0.40731296,0.82686156,0.14297879,0.06591647,g,0
218,0.56198704,0.22304645,-0.32368925,0.34750065,-0.26957297,-0.15831527,-0.24019586,0.044038564,0.076298274,0.2720549,0.39992315,0.68695563,-0.3311169,0.690634,-0.13609459,0.032690156,0.06816481,0.107759714,-0.34313893,0.43869114,0.2651353,0.45821097,0.47529674,0.028348219,0.056753606,-0.33468014,0.08304055,-0.0408861,0.6653058,-0.31230956,0.5967308,0.10321775,-0.3094489,g,0
219,0.55778,0.60734975,-0.26605684,0.49660105,-0.04211354,0.059992906,-0.19913605,-0.09396895,0.1660235,0.80199313,0.5780886,1.0569814,-0.23191407,0.75570565,-0.16037264,0.2355245,0.29034522,0.10806689,-0.36418876,0.5102049,0.06355913,0.863769,-0.23149511,0.09221752,0.0076927952,-0.2620863,0.36998847,-0.0082375435,0.70821416,-0.5301174,0.79768205,0.013420173,0.27820006,g,0
220,0.6445795,0.6801877,0.07352952,0.4846743,-0.5869771,-0.9272575,-1.0443542,0.0151529,0.28533882,0.1826829,0.83575666,1.1845019,-0.5195824,1.4560984,-0.5221246,0.13116518,-0.03722902,0.008720718,-0.1153391,0.5684602,0.5109055,1.2750959,0.4111991,0.049527504,-0.20718756,-0.33210492,0.07684901,-0.11593344,1.1502513,-0.49925599,1.1248293,0.20195238,-0.07932133,b,0
221,1.1124839,0.85242003,-0.19406648,0.6493781,-0.5029376,-0.43645352,-0.6575358,0.22661702,0.29747504,0.1460871,1.0108247,1.346778,-0.57950985,1.4244412,-0.996619,0.24455854,-0.16791137,-0.23444523,0.07742296,0.2557416,0.30501842,1.5812457,0.14561377,-0.018920247,-0.2514559,0.015724802,0.039979048,0.34794527,1.0935197,-0.17604756,1.4357069,0.32258385,0.0917876,b,0
222,0.6207991,0.40377393,0.021085434,0.20121634,-0.15308103,-0.46155202,-0.36017525,0.02586309,0.21799552,0.18732013,0.6229897,0.6826134,-0.33813012,0.8096266,-0.44101468,0.07138853,0.088492826,0.102849215,-0.17943296,0.36521485,0.21968158,0.8030885,0.042008713,-0.004960194,-0.030656092,-0.071906425,0.09404097,0.16917504,0.5669471,-0.2387095,0.57437855,0.07059636,0.20029081,g,0
223,0.60582536,0.3208264,-0.336685,0.38138646,-0.30674756,-0.6134417,-0.24551362,0.11364258,0.14234991,0.47469535,0.65228534,0.59085965,-0.0049319193,0.6911514,0.06938972,-0.045761067,-0.12473741,0.24142213,-0.5212324,0.63552725,0.4747517,0.60598314,0.33591557,0.27577913,0.194879,-0.21190225,-0.04741107,-0.28323516,0.6558547,-0.40999258,0.7503632,-0.12394733,-0.10022219,g,0
224,0.95126265,0.520165,-0.09525392,0.5058732,-0.5293391,-1.1897728,-0.9124373,0.38224545,0.4553914,0.621642,1.4154925,1.1237627,-0.12523323,1.6945935,-0.0012103729,-0.15514442,-0.123718396,0.55601555,-0.79156995,0.9808235,1.160118,1.0222387,0.7931783,0.43387803,0.117126875,-0.53113556,0.20469762,-0.3285172,1.1875843,-0.7547068,0.91170895,-0.37680134,-0.22923698,b,0
225,0.43373767,0.34401035,-0.20199746,0.19607024,-0.17342463,-0.3563652,-0.32175764,-0.0589582,0.13064243,0.26601276,0.46152824,0.54598,-0.17606443,0.63021094,-0.043747347,0.08389659,0.035207346,0.010236729,-0.13956523,0.33380678,0.2980638,0.5361856,0.099145204,0.19358388,0.10783998,-0.11862076,-0.03354468,-0.23288067,0.4994705,-0.3201688,0.6499074,0.0028968975,-0.04898598,g,0
226,0.52362424,0.32156047,-0.23786905,0.38272244,-0.34534127,-0.4895773,-0.52443707,-0.3375609,-0.013730414,0.13493153,0.4310674,0.67718637,-0.3637084,0.9477012,-0.3699888,0.16100262,0.020660965,0.06967533,-0.31232882,0.510779,0.20937426,0.86501485,0.17520395,-0.19833256,-0.11227942,-0.3162845,0.21330784,-0.067687154,0.6832807,-0.3324795,0.8772646,0.076545686,-0.2067132,g,0
227,0.366311,0.36477795,0.048124056,0.44058233,-0.42024183,-0.3026579,-0.3237025,0.12950313,0.11164074,0.06879356,0.45271552,0.69644547,-0.15781486,0.40438998,-0.28920949,0.035640065,-0.19052365,0.08517754,-0.24108207,-0.0400777,0.15371819,0.5893715,0.11667961,0.019441715,-0.20876583,0.09940552,-0.011885298,0.069716685,0.4072551,-0.020507306,0.49980468,0.13076262,-0.056936868,g,0
228,0.33609328,0.32930872,-0.3885001,0.44357,-0.17530636,-0.13039735,-0.26206762,-0.38672403,-0.119614355,0.3977049,0.2920913,0.66643,-0.3179802,0.63463753,-0.3977451,0.1331611,-0.103867665,-0.118700504,-0.4192503,0.17596768,-0.052336954,0.6479638,-0.120573595,-0.01978419,-0.032812096,-0.08838211,0.2125397,-0.11421292,0.5634549,-0.29471952,0.868096,0.27245095,-0.09944694,g,0
229,0.32168728,0.21612313,-0.26521698,0.5555702,-0.5531902,-0.04724955,-0.21698022,0.03270517,0.014993096,0.37276936,0.69818795,0.8206572,0.03989871,0.6632803,-0.035349037,-0.38795474,-0.21612555,0.1012124,-0.41269615,0.22942267,0.12371324,0.59948766,0.48345962,0.36183226,0.070330426,-0.10692636,0.078681976,-0.038022295,0.5906424,-0.36780414,0.47589308,-0.034572538,-0.3505052,g,0
230,0.47228518,0.5775461,-0.21770789,0.51126355,-0.44295964,-0.64879817,-0.609826,-0.20220879,0.25410277,0.46666422,0.8660657,1.2680147,-0.50902194,1.1107373,-0.5738809,0.18041772,0.056852642,0.06726776,-0.374094,0.45279726,0.44097447,1.1607577,0.115347624,-0.12478104,-0.08299484,-0.36368817,0.150272,-0.013154537,0.9561935,-0.5135173,1.1178099,0.12447766,0.08749494,b,0
231,0.619569,0.6813101,0.118937865,0.1304747,-0.8177453,-0.5819601,-1.2010145,-0.5424013,0.27685377,0.02937181,0.59029806,1.1530744,-0.42703566,1.1491987,-0.5260017,0.06701861,0.09462723,-0.23200227,-0.25300542,0.39562058,0.6419084,0.9842731,0.19073977,0.123152435,-0.44605312,-0.22518829,0.11730299,-0.4701941,1.0880532,-0.5096957,1.2593346,0.43634412,-0.22877464,b,0
232,0.90682185,0.40091315,-0.53977877,0.6748287,-0.63350147,-0.5552855,-0.7282752,0.13775599,0.16279298,0.0073802266,0.5511301,1.0963064,-0.54243106,1.1257743,-0.36050683,0.33069915,0.15372138,0.09237243,-0.4930305,0.7076899,0.27510822,0.9987445,0.35516226,-0.04901123,-0.048083834,-0.4160375,0.15929857,-0.1867786,0.99777496,-0.40632933,0.8724339,-0.009748404,-0.55312407,b,0
233,0.6932865,0.4318901,-0.3483565,0.42313138,-0.19882004,-0.49099845,-0.26842636,0.04078418,0.03936494,0.4060426,0.7104806,0.81114334,-0.123931184,0.8876378,-0.09309988,0.13788895,-0.13680932,0.12219645,-0.618176,0.53805906,0.5010046,0.56934744,0.33622995,0.22880541,-0.014681004,-0.23500296,0.09898614,-0.33190876,0.6087457,-0.35923588,0.858848,0.010532269,-0.13498406,g,0
234,0.87932885,0.7339702,-0.012654442,0.6853671,-0.5291142,-0.5273465,-0.9492612,-0.51470226,0.17327724,0.09524678,0.82559127,1.2944975,-0.6605807,1.2102057,-0.9145903,0.16511892,0.007134497,0.29149988,-0.42922044,0.5813298,0.3315432,1.716568,0.3225198,-0.3968461,-0.09235743,-0.403063,0.017287726,0.3260365,0.83737206,-0.55170107,1.2354258,0.12367242,-0.040501587,b,0
235,0.7225035,0.23173082,-0.48799112,0.5471251,-0.1155562,-0.33608168,-0.24634089,0.25587818,0.32506627,0.52354777,0.85274994,0.7794836,-0.38391903,1.179095,-0.72760904,-0.109091565,0.010571961,0.26013488,-0.41357234,0.3514055,0.35128736,1.0448366,0.2424451,0.06387849,0.40641433,-0.09499194,0.25243643,0.39565843,1.0201881,-0.5574934,0.88602793,0.10995846,0.07664473,b,0
236,0.568194,0.38094035,-0.3878686,0.22802433,-0.23142305,-0.20142634,-0.26116526,-0.2462929,0.02056008,0.62673885,0.61572176,0.9268878,-0.23956513,0.73788804,-0.39783537,0.17090818,0.01175195,0.1526154,-0.486228,0.35149708,0.0894506,0.6966244,0.023804264,-0.06583443,0.057987593,-0.15517627,0.033001445,0.015101658,0.6547889,-0.48789024,0.9157931,0.06722166,-0.0425722,g,0
237,2.5330367,0.797872,-0.44059515,0.7578433,-0.9723157,-1.7184215,-1.3713487,0.9716104,0.46330982,0.36106527,2.251542,1.9963002,-0.7847341,3.282709,-1.2480894,0.47065893,0.19051112,1.0566742,-0.6372053,2.044213,2.0070653,2.1090593,1.2601442,-0.19770996,-0.35079953,-1.0709969,0.15241545,0.45420954,2.3479753,-0.7310265,1.6671082,-0.07707289,-0.13953248,b,0
238,0.6371294,0.3903835,-0.062030155,0.3445761,-0.5242158,-0.31892878,-0.78241634,-0.15054183,0.25845528,-0.22837053,0.41246295,0.8027215,-0.40803894,0.7002579,-0.4511729,0.3982403,0.1795501,-0.062666774,-0.18879011,0.29468265,0.002089858,0.82747746,0.09121236,-0.2825839,-0.062199365,-0.05540944,0.13831575,-0.085017316,0.5571906,-0.26006064,0.5923819,0.041724037,-0.30093405,g,0
239,0.61224043,0.40311104,-0.1854527,0.29246798,-0.16640487,-0.31737578,-0.24834055,0.072450526,0.22598158,0.3704715,0.61612326,0.75216556,-0.3446781,0.79791504,-0.63373715,0.048499975,-0.0054020993,0.13641961,-0.35935864,0.3269895,0.11943482,0.8345715,-0.029420774,-0.09065643,-0.0034003183,-0.028655065,0.1544184,0.32251576,0.6603173,-0.27556676,0.7349227,0.13712186,0.15422846,b,0
240,0.5254543,0.26094526,-0.284723,0.20218168,-0.1910567,0.07785915,-0.38847256,-0.19903685,0.15203643,0.5437431,0.39796323,0.6819413,-0.2011708,0.67535585,-0.41805968,0.107602686,0.1260743,0.039700225,-0.21396051,0.37791845,0.089964986,0.6877766,-0.14493471,-0.091593295,-0.09505748,-0.14103544,0.16596802,0.056223396,0.64936644,-0.29995918,0.41745153,0.15184885,0.120817244,g,0
241,0.65521085,0.5592825,0.08319263,0.54410416,-0.70337623,-0.88721526,-0.7944495,-0.44252378,0.130378,0.44639963,0.6374161,1.0688021,-0.4674542,1.0057622,-0.08081742,0.1211939,0.047572598,0.31996307,-0.21974142,0.9100956,0.31939214,1.5037056,0.30207416,0.035608336,-0.011100781,-0.34248385,0.025252564,-0.28317878,1.0428104,-0.7110298,1.331409,0.08737778,-0.076527454,b,0
242,0.8858688,0.8383687,-0.39322957,0.6691407,-0.17087238,-0.1645875,-0.511718,-0.084590405,0.39662606,0.29118988,0.7321488,1.4279673,-0.63457763,0.97321165,-1.249618,0.19116393,-0.035658482,-0.16182157,-0.24164891,0.19919214,-0.011228025,1.3385085,-0.3909019,-0.12096988,0.050251603,0.18975234,0.2969107,0.6073333,1.1123581,-0.30649614,1.1690575,0.39338577,0.11048168,b,0
243,0.7172674,0.73217136,0.1039455,0.52062494,-0.15453097,-0.44694248,-0.5356935,-0.12263919,0.1347646,0.009228319,0.95048976,1.1202097,-0.36140856,1.0180367,-0.41820073,0.41471088,0.008882134,0.18270981,-0.30132318,0.32758647,0.5712907,0.96007013,0.33357993,-0.19289704,-0.29401243,-0.26737323,0.32666785,-0.022521816,0.46476027,-0.29914707,0.7942023,-0.12646627,-0.0045107286,g,0
244,0.75740844,0.51379174,0.06260832,0.14516804,-0.12862095,-0.53182214,-0.5309753,0.13823816,0.37916395,0.07146682,0.72603536,0.6692926,-0.31850734,0.9918345,-0.49074367,0.14138547,0.02103597,0.12172434,0.048484284,0.4582347,0.3837756,0.94410145,0.041798666,0.13124305,0.07282885,-0.0014597811,0.06681752,0.11521184,0.70640165,-0.28465772,0.71128225,0.080467604,0.25517553,g,0
245,0.5745848,0.45034537,-0.13998863,0.719968,-0.45767576,-0.2804634,-0.47170827,-0.059768777,0.031879887,0.027990814,0.9672451,1.1025805,-0.21791264,1.0126146,-0.29312313,-0.1615709,-0.09261498,0.202713,-0.5060094,0.19581345,0.2989632,0.9139637,0.6531328,0.15037628,0.0049521364,-0.25482208,0.12784764,0.096920036,0.5486528,-0.4353698,0.7783422,0.001960935,-0.33825555,g,0
246,0.7529081,0.24830744,-0.61263055,0.87179834,-0.40563804,0.24307725,-0.075574234,0.31016955,0.04902011,0.87931055,0.8365465,1.2899935,-0.26062277,1.1255987,-0.43933794,-0.024651933,0.021620724,0.3689196,-0.69014966,0.5577754,-0.019346371,1.2321981,0.22711761,0.076511905,0.31149966,-0.009151893,0.47090062,0.18298328,0.9957254,-0.42671147,0.77615494,-0.07768293,-0.14204465,b,0
247,0.67429036,0.5938803,0.44732785,0.47907725,-0.47701898,-0.86779267,-0.861696,0.2938028,0.37750953,-0.054830503,0.6251295,0.7882813,-0.2508366,1.1879852,-0.18197913,-0.08766076,-0.21398371,-0.01449671,-0.085691705,0.123159945,0.42147863,1.0862035,0.21538433,0.27910078,-0.24379393,0.22921713,-0.0426777,-0.14722002,0.6983713,-0.2529812,0.62430656,0.23632763,0.014590187,b,0
248,0.42765516,0.33357394,-0.057026077,0.37469465,-0.24278674,-0.3549513,-0.32749888,0.14173777,0.05360709,0.08785057,0.44661766,0.6854682,-0.1981315,0.6376601,-0.16362482,0.09553076,-0.088293985,0.122352466,-0.2564199,0.26706815,0.1654795,0.54071474,0.28962252,0.07693404,0.0072856173,-0.16039413,0.08754882,-0.020298667,0.3499013,-0.111332424,0.43399593,0.017521897,-0.06107279,g,0
249,0.4299884,0.17873606,-0.16047451,0.38467544,-0.30707136,-0.28801438,-0.23071058,0.17686689,0.085845515,0.19547285,0.55352366,0.40000767,0.00943386,0.6304877,-0.041709356,-0.15231787,-0.049270052,0.17856438,-0.21411563,0.29339096,0.2805745,0.48095438,0.39432847,0.20711918,0.11748364,-0.095611915,0.034496874,-0.09833278,0.5323562,-0.16259737,0.37278184,0.023108792,-0.21136011,g,0
250,0.44300032,0.23479515,-0.23711082,0.37130216,0.060227633,-0.02792114,0.079719804,0.069005914,-0.07533199,0.23268887,0.4366007,0.79377854,-0.22717133,0.4916263,-0.06959446,0.15682653,0.24833067,0.4096793,-0.60475284,0.45698234,0.028045222,0.65570515,0.29303765,0.01784031,0.018556148,-0.35289735,0.21733154,0.09140833,0.018865664,-0.16494867,0.2074124,0.042250413,0.11028339,g,0
251,0.66829395,0.7742076,0.029091321,0.37169552,-0.56933045,-0.6266761,-0.9459825,-0.24422917,0.31267542,0.09210943,0.7010905,1.2911224,-0.5170782,1.2556915,-0.80077296,0.24152538,0.00998881,-0.08610363,-0.08492306,0.3962633,0.4135542,1.2556098,0.0490183,-0.12800227,-0.3556716,-0.1587543,0.09565256,-0.0009206836,1.068361,-0.42165905,1.1906122,0.35552335,0.05924377,b,0
252,0.49619302,0.21532896,-0.41984326,0.6426772,-0.3227445,-0.021579206,-0.24981935,-0.045468006,0.022193195,0.3831922,0.6196625,0.89615893,-0.22808069,0.7025778,-0.30228898,-0.013313599,0.012520343,0.26453355,-0.5744663,0.30243492,0.03938196,0.8628177,0.41626677,0.16101678,0.1954794,-0.058367662,0.10868309,0.020630568,0.61353755,-0.3681778,0.7244803,0.25379404,-0.29056433,g,0
253,0.49877417,0.3482243,-0.1855812,0.25839642,-0.05714801,-0.26592225,-0.14886709,0.21053451,0.05105783,0.0942031,0.24189498,0.77249175,-0.37535164,0.60003185,-0.25704122,0.24460486,-0.013799544,0.046330802,-0.12571153,0.23126513,-0.14423999,0.8169762,0.015316054,0.03073144,-0.05342448,0.040001836,0.10447065,0.17316206,0.24765076,0.121132284,0.50086135,0.13869081,0.11027026,g,0
254,0.6799426,0.61246,-0.10055653,0.51736176,-0.54271066,-1.1890441,-0.7249776,0.008084335,0.27229315,0.6234917,1.3289057,1.3600838,-0.3419079,1.4911978,-0.21741617,0.0634799,0.25879413,0.40045312,-0.6260998,0.9308928,0.89613694,1.1831664,0.62510324,0.12792563,0.069892384,-0.7103454,0.12248219,-0.19701745,1.036786,-0.74220866,1.0613177,-0.05916195,0.13488525,g,0
