distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.420382166,55,16,10.3,4,10.0,90,8.0,29.91,1
0.13375796199999998,55,16,10.3,3,10.0,83,11.0,29.96,4891
0.15286624199999999,55,16,10.3,4,10.0,86,10.0,29.92,13489
0.43949044600000003,55,16,10.3,3,10.0,72,14.0,29.9,6004
0.72611465,55,16,10.3,2,10.0,80,14.0,29.9,2
1.012738854,55,16,10.3,3,10.0,83,13.0,29.89,0
0.99047619,53,13,7.5,3,10.0,86,9.0,29.86,0
0.704761905,53,13,7.5,3,10.0,86,8.0,29.82,0
0.419047619,53,13,7.5,4,7.0,96,10.0,29.79,114
0.133333333,53,13,7.5,3,10.0,80,6.0,29.81,7359
0.152380952,53,13,7.5,4,9.0,83,6.0,29.79,4337
0.438095238,53,13,7.5,4,10.0,77,7.0,29.79,7204
0.7238095240000001,53,13,7.5,4,10.0,86,6.0,29.8,0
1.00952381,53,13,7.5,4,7.0,86,15.0,29.83,0
0.9873417720000001,55,32,5.3,3,10.0,83,9.0,29.85,0
0.702531646,55,32,5.3,3,10.0,86,10.0,29.84,0
0.417721519,55,32,5.3,2,10.0,86,7.0,29.86,501
0.132911392,55,32,5.3,3,10.0,83,3.0,29.89,9382
0.151898734,55,32,5.3,3,10.0,77,0.0,29.85,18365
0.436708861,55,32,5.3,2,10.0,69,11.0,29.85,9865
0.7215189870000001,55,32,5.3,0,10.0,66,5.0,29.84,0
1.0063291140000001,55,32,5.3,1,10.0,86,8.0,29.84,0
0.982677165,50,23,9.0,1,10.0,89,3.0,29.86,0
0.699212598,50,23,9.0,2,10.0,93,0.0,29.86,0
0.415748031,50,23,9.0,3,10.0,93,3.0,29.9,0
0.132283465,50,23,9.0,4,10.0,86,6.0,29.93,2169
0.15118110199999998,50,23,9.0,4,10.0,77,10.0,29.91,6027
0.434645669,50,23,9.0,3,10.0,69,16.0,29.85,7760
0.7181102359999999,50,23,9.0,4,10.0,86,11.0,29.82,0
1.001574803,50,23,9.0,3,10.0,77,15.0,29.83,0
0.9795918370000001,48,29,16.2,3,10.0,68,18.0,29.84,0
0.697017268,48,29,16.2,3,10.0,74,10.0,29.85,0
0.41444269999999994,48,29,16.2,3,10.0,77,6.0,29.89,795
0.131868132,48,29,16.2,3,10.0,59,21.0,29.96,16394
0.150706436,48,29,16.2,1,10.0,47,28.0,29.97,28891
0.433281005,48,29,16.2,1,10.0,64,26.0,30.0,12843
0.715855573,48,29,16.2,1,10.0,68,21.0,30.04,0
0.9984301409999999,48,29,16.2,1,10.0,71,10.0,30.09,0
0.976525822,46,22,10.4,1,10.0,73,6.0,30.12,0
0.6948356809999999,46,22,10.4,1,10.0,73,3.0,30.13,0
0.41314554,46,22,10.4,0,10.0,70,5.0,30.18,765
0.131455399,46,22,10.4,1,10.0,54,14.0,30.22,18914
0.150234742,46,22,10.4,3,10.0,59,8.0,30.21,26486
0.431924883,46,22,10.4,3,10.0,61,11.0,30.18,6262
0.713615023,46,22,10.4,4,10.0,61,14.0,30.14,0
0.995305164,46,22,10.4,3,9.0,80,17.0,30.11,0
0.973478939,49,22,7.7,3,10.0,89,15.0,30.09,0
0.692667707,49,22,7.7,2,10.0,86,6.0,30.12,0
0.411856474,49,22,7.7,3,10.0,96,6.0,30.14,0
0.131045242,49,22,7.7,3,9.0,83,8.0,30.16,0
0.149765991,49,22,7.7,3,10.0,72,8.0,30.12,0
0.43057722299999995,49,22,7.7,4,7.0,83,10.0,30.1,0
0.7113884559999999,49,22,7.7,2,10.0,77,9.0,30.09,0
0.992199688,49,22,7.7,3,10.0,89,7.0,30.1,0
0.9689440990000001,49,22,6.0,3,10.0,89,3.0,30.09,0
0.689440994,49,22,6.0,3,10.0,86,6.0,30.09,0
0.409937888,49,22,6.0,2,10.0,86,0.0,30.14,860
0.130434783,49,22,6.0,2,10.0,77,5.0,30.2,14244
0.149068323,49,22,6.0,1,10.0,66,5.0,30.17,23065
0.428571429,49,22,6.0,3,10.0,59,8.0,30.15,12110
0.7080745340000001,49,22,6.0,4,10.0,74,6.0,30.15,0
0.98757764,49,22,6.0,4,10.0,71,13.0,30.1,0
0.965944272,49,21,8.1,4,8.0,80,10.0,30.02,0
0.687306502,49,21,8.1,4,5.0,80,21.0,29.96,0
0.408668731,49,21,8.1,3,10.0,89,0.0,29.97,677
0.13003096,49,21,8.1,2,10.0,71,7.0,29.98,10223
0.148606811,49,21,8.1,2,10.0,57,10.0,29.96,23594
0.42724458200000004,49,21,8.1,4,4.0,83,11.0,29.96,3329
0.705882353,49,21,8.1,3,10.0,83,8.0,29.94,0
0.9845201240000001,49,21,8.1,3,10.0,80,6.0,29.97,0
0.962962963,48,14,12.3,2,10.0,86,6.0,29.98,0
0.685185185,48,14,12.3,3,10.0,89,7.0,29.98,0
0.4074074070000001,48,14,12.3,3,10.0,93,8.0,30.01,311
0.12962963,48,14,12.3,3,10.0,80,11.0,30.04,14471
0.148148148,48,14,12.3,3,10.0,64,15.0,29.99,16337
0.425925926,48,14,12.3,3,10.0,59,17.0,29.94,7212
0.703703704,48,14,12.3,4,10.0,69,11.0,29.91,0
0.981481481,48,14,12.3,3,10.0,66,14.0,29.86,0
0.96,49,13,16.6,4,10.0,66,23.0,29.79,0
0.683076923,49,13,16.6,4,8.0,83,24.0,29.74,0
0.40615384600000004,49,13,16.6,4,4.0,93,22.0,29.73,0
0.129230769,49,13,16.6,4,5.0,89,20.0,29.75,2428
0.147692308,49,13,16.6,4,10.0,83,24.0,29.7,3695
0.424615385,49,13,16.6,4,4.0,83,16.0,29.71,121
0.701538462,49,13,16.6,4,4.0,93,14.0,29.64,0
0.978461538,49,13,16.6,4,5.0,93,7.0,29.62,0
0.957055215,51,15,12.6,4,10.0,89,9.0,29.59,0
0.680981595,51,15,12.6,4,10.0,80,13.0,29.52,0
0.404907975,51,15,12.6,4,4.0,89,14.0,29.48,0
0.12883435599999998,51,15,12.6,4,8.0,89,9.0,29.56,2983
0.147239264,51,15,12.6,3,10.0,74,11.0,29.61,13147
0.423312883,51,15,12.6,3,10.0,66,17.0,29.64,5516
0.6993865029999999,51,15,12.6,4,10.0,83,15.0,29.68,0
0.975460123,51,15,12.6,3,10.0,83,14.0,29.71,0
0.95412844,51,18,11.8,3,10.0,86,14.0,29.74,0
0.678899083,51,18,11.8,4,4.0,80,14.0,29.74,0
0.403669725,51,18,11.8,4,10.0,80,11.0,29.79,114
0.128440367,51,18,11.8,3,10.0,72,14.0,29.87,2274
0.146788991,51,18,11.8,4,10.0,74,17.0,29.92,5403
0.42201834899999996,51,18,11.8,3,10.0,80,6.0,29.96,2903
0.697247706,51,18,11.8,3,10.0,83,6.0,30.02,145
0.9724770640000001,51,18,11.8,3,10.0,86,6.0,30.1,0
0.9497716890000001,50,7,3.8,3,10.0,93,5.0,30.15,0
0.675799087,50,7,3.8,2,10.0,93,5.0,30.18,0
0.401826484,50,7,3.8,1,10.0,93,0.0,30.22,314
0.127853881,50,7,3.8,3,10.0,83,8.0,30.25,18188
0.146118721,50,7,3.8,3,10.0,75,6.0,30.21,23389
0.420091324,50,7,3.8,4,10.0,62,0.0,30.19,7755
0.6940639270000001,50,7,3.8,3,10.0,67,0.0,30.2,97
0.96803653,50,7,3.8,2,10.0,77,0.0,30.2,0
0.9468892259999999,53,16,3.0,0,10.0,86,3.0,30.19,0
0.673748103,53,16,3.0,0,10.0,93,0.0,30.17,0
0.40060698,53,16,3.0,1,10.0,93,0.0,30.2,1011
0.127465857,53,16,3.0,1,10.0,83,6.0,30.22,19469
0.145675266,53,16,3.0,2,10.0,72,3.0,30.18,27043
0.418816388,53,16,3.0,2,10.0,40,10.0,30.13,13347
0.6919575109999999,53,16,3.0,1,10.0,69,6.0,30.14,72
0.9650986340000001,53,16,3.0,0,10.0,69,0.0,30.16,0
0.942511346,54,32,1.3,2,10.0,77,3.0,30.17,0
0.670196672,54,32,1.3,3,10.0,80,0.0,30.18,0
0.39788199700000004,54,32,1.3,3,10.0,86,3.0,30.18,869
0.12556732199999998,54,32,1.3,3,10.0,69,5.0,30.19,7004
0.146747352,54,32,1.3,3,10.0,60,0.0,30.13,0
0.419062027,54,32,1.3,4,10.0,58,0.0,30.07,0
0.691376702,54,32,1.3,2,10.0,75,0.0,30.05,0
0.9636913770000001,54,32,1.3,1,10.0,74,5.0,30.06,0
0.938253012,55,14,6.9,1,10.0,83,3.0,30.06,0
0.667168675,55,14,6.9,2,10.0,93,0.0,30.06,0
0.396084337,55,14,6.9,3,10.0,86,3.0,30.05,455
0.125,55,14,6.9,3,10.0,83,6.0,30.05,15925
0.14608433699999998,55,14,6.9,4,10.0,83,0.0,30.04,12785
0.417168675,55,14,6.9,4,10.0,62,6.0,30.0,3458
0.688253012,55,14,6.9,4,10.0,78,24.0,29.93,0
0.959337349,55,14,6.9,4,10.0,78,15.0,29.92,0
0.934032984,56,15,9.4,4,10.0,78,20.0,29.97,0
0.664167916,56,15,9.4,4,10.0,86,0.0,29.97,0
0.394302849,56,15,9.4,4,3.0,93,10.0,29.96,0
0.124437781,56,15,9.4,4,4.0,93,7.0,29.99,133
0.145427286,56,15,9.4,4,4.0,90,7.0,29.99,1272
0.415292354,56,15,9.4,4,3.0,90,13.0,29.99,263
0.685157421,56,15,9.4,4,10.0,83,7.0,29.99,0
0.9550224890000001,56,15,9.4,4,9.0,90,11.0,30.02,0
0.931240658,57,17,14.6,4,9.0,93,0.0,30.02,0
0.662182362,57,17,14.6,4,10.0,90,6.0,30.01,0
0.393124066,57,17,14.6,4,8.0,87,25.0,30.0,0
0.12406577,57,17,14.6,4,9.0,87,26.0,30.07,1046
0.14499252599999998,57,17,14.6,4,10.0,84,18.0,30.07,2918
0.41405082200000004,57,17,14.6,3,10.0,81,15.0,30.07,3445
0.683109118,57,17,14.6,4,8.0,87,16.0,30.09,144
0.952167414,57,17,14.6,4,6.0,90,14.0,30.13,0
0.9284649779999999,55,27,5.3,4,6.0,90,10.0,30.15,0
0.660208644,55,27,5.3,4,10.0,96,3.0,30.17,0
0.39195231,55,27,5.3,3,9.0,100,3.0,30.18,1512
0.123695976,55,27,5.3,1,10.0,78,5.0,30.19,19599
0.144560358,55,27,5.3,2,10.0,72,5.0,30.17,29645
0.41281669200000004,55,27,5.3,3,10.0,60,13.0,30.12,14527
0.681073025,55,27,5.3,3,10.0,77,8.0,30.08,135
0.949329359,55,27,5.3,3,10.0,86,5.0,30.08,0
0.9243323440000001,56,17,7.6,3,10.0,83,6.0,30.07,0
0.65727003,56,17,7.6,3,10.0,86,5.0,30.08,0
0.390207715,56,17,7.6,3,10.0,86,8.0,30.11,196
0.123145401,56,17,7.6,3,10.0,77,6.0,30.15,9942
0.143916914,56,17,7.6,3,10.0,58,13.0,30.15,21062
0.410979228,56,17,7.6,4,10.0,72,11.0,30.13,5755
0.678041543,56,17,7.6,4,10.0,80,10.0,30.14,0
0.945103858,56,17,7.6,4,10.0,80,9.0,30.15,0
0.921597633,53,27,11.1,3,10.0,90,9.0,30.14,0
0.655325444,53,27,11.1,4,4.0,96,11.0,30.15,0
0.38905325399999996,53,27,11.1,4,10.0,90,7.0,30.16,262
0.122781065,53,27,11.1,3,10.0,80,9.0,30.22,8573
0.143491124,53,27,11.1,3,10.0,75,14.0,30.21,28021
0.409763314,53,27,11.1,2,10.0,67,22.0,30.18,14907
0.6760355029999999,53,27,11.1,2,10.0,74,13.0,30.21,112
0.942307692,53,27,11.1,2,10.0,77,8.0,30.23,0
0.91740413,52,32,5.2,0,10.0,74,6.0,30.23,0
0.651917404,52,32,5.2,1,10.0,74,5.0,30.21,0
0.38643067799999997,52,32,5.2,3,10.0,74,5.0,30.23,1699
0.120943953,52,32,5.2,2,10.0,66,8.0,30.21,20749
0.144542773,52,32,5.2,3,10.0,64,6.0,30.17,29836
0.41002949899999996,52,32,5.2,3,10.0,62,0.0,30.14,11279
0.6755162240000001,52,32,5.2,3,10.0,67,0.0,30.1,66
0.94100295,52,32,5.2,2,10.0,69,0.0,30.12,0
0.913362702,55,10,3.1,3,10.0,77,6.0,30.11,0
0.649045521,55,10,3.1,3,10.0,80,5.0,30.06,0
0.38472834100000003,55,10,3.1,3,10.0,71,0.0,30.04,659
0.12041116,55,10,3.1,4,10.0,69,3.0,30.05,9928
0.143906021,55,10,3.1,4,10.0,70,5.0,30.01,11983
0.40822320100000004,55,10,3.1,4,10.0,75,5.0,29.96,6459
0.672540382,55,10,3.1,4,10.0,75,3.0,29.97,41
0.936857562,55,10,3.1,4,10.0,83,0.0,29.97,0
0.910688141,59,14,9.9,4,10.0,90,11.0,29.98,0
0.647144949,59,14,9.9,3,10.0,80,6.0,29.98,0
0.38360175700000004,59,14,9.9,4,10.0,86,5.0,30.04,0
0.120058565,59,14,9.9,4,10.0,83,5.0,30.04,2396
0.143484627,59,14,9.9,4,10.0,87,16.0,29.97,2687
0.407027818,59,14,9.9,4,9.0,90,23.0,29.87,608
0.67057101,59,14,9.9,4,10.0,90,3.0,29.92,0
0.9341142020000001,59,14,9.9,4,10.0,78,25.0,29.93,0
0.9067055390000001,57,19,20.8,3,10.0,87,20.0,29.94,0
0.644314869,57,19,20.8,3,10.0,87,17.0,29.91,0
0.381924198,57,19,20.8,4,3.0,93,17.0,29.91,21
0.11953352800000001,57,19,20.8,4,8.0,90,11.0,29.91,532
0.14285714300000002,57,19,20.8,4,1.5,86,22.0,29.9,3748
0.40524781299999996,57,19,20.8,2,10.0,67,33.0,29.89,10489
0.667638484,57,19,20.8,4,10.0,75,26.0,29.89,0
0.930029155,57,19,20.8,3,10.0,67,22.0,29.94,0
0.9040697670000001,54,20,17.3,3,10.0,75,20.0,29.94,0
0.64244186,54,20,17.3,3,10.0,75,18.0,29.91,0
0.380813953,54,20,17.3,3,10.0,75,24.0,29.9,0
0.11918604699999999,54,20,17.3,3,8.0,90,11.0,29.95,2933
0.14244186,54,20,17.3,3,9.0,83,17.0,29.91,15361
0.404069767,54,20,17.3,3,10.0,55,24.0,29.86,4139
0.665697674,54,20,17.3,3,10.0,64,20.0,29.85,0
0.927325581,54,20,17.3,3,9.0,89,9.0,29.88,0
0.9,50,18,7.9,3,10.0,74,8.0,29.89,0
0.639130435,50,18,7.9,2,10.0,83,5.0,29.91,0
0.37826087,50,18,7.9,3,10.0,80,6.0,29.96,1291
0.117391304,50,18,7.9,3,10.0,77,5.0,30.03,16983
0.143478261,50,18,7.9,3,10.0,57,13.0,30.03,25415
0.404347826,50,18,7.9,3,10.0,55,11.0,30.03,12898
0.665217391,50,18,7.9,3,10.0,71,9.0,30.05,134
0.926086957,50,18,7.9,2,10.0,71,10.0,30.07,0
0.896103896,52,27,7.3,4,10.0,83,5.0,30.1,0
0.636363636,52,27,7.3,4,9.0,96,10.0,30.11,0
0.37662337700000004,52,27,7.3,3,10.0,77,6.0,30.14,1190
0.116883117,52,27,7.3,3,10.0,80,3.0,30.18,16816
0.14285714300000002,52,27,7.3,3,10.0,69,5.0,30.16,27173
0.40259740299999996,52,27,7.3,3,10.0,62,10.0,30.13,15652
0.662337662,52,27,7.3,3,10.0,72,10.0,30.13,86
0.922077922,52,27,7.3,2,10.0,77,7.0,30.14,0
0.89352518,52,28,12.6,3,10.0,77,14.0,30.14,0
0.634532374,52,28,12.6,2,10.0,71,9.0,30.14,0
0.375539568,52,28,12.6,4,10.0,80,3.0,30.14,467
0.11654676300000001,52,28,12.6,3,10.0,67,14.0,30.15,21939
0.142446043,52,28,12.6,3,10.0,64,17.0,30.13,16806
0.401438849,52,28,12.6,3,10.0,64,18.0,30.1,14635
0.660431655,52,28,12.6,2,10.0,77,15.0,30.11,335
0.91942446,52,28,12.6,1,10.0,80,11.0,30.11,0
0.8896848140000001,52,28,6.3,1,10.0,86,6.0,30.1,0
0.6318051579999999,52,28,6.3,1,10.0,93,0.0,30.08,0
0.373925501,52,28,6.3,1,10.0,93,0.0,30.11,1364
0.116045845,52,28,6.3,1,10.0,80,6.0,30.15,19736
0.141833811,52,28,6.3,1,10.0,75,3.0,30.12,30769
0.39971346700000004,52,28,6.3,2,10.0,67,14.0,30.07,15836
0.657593123,52,28,6.3,1,10.0,77,13.0,30.07,228
0.915472779,52,28,6.3,0,10.0,80,8.0,30.07,0
0.9714285709999999,52,26,13.4,3,10.0,83,6.0,30.07,0
0.7142857140000001,52,26,13.4,4,10.0,83,3.0,30.03,0
0.457142857,52,26,13.4,4,10.0,77,9.0,30.03,331
0.2,52,26,13.4,2,10.0,72,5.0,30.03,14201
0.05714285700000001,52,26,13.4,1,10.0,59,17.0,30.01,31911
0.314285714,52,26,13.4,1,10.0,64,22.0,29.97,16173
0.571428571,52,26,13.4,1,10.0,71,10.0,29.96,230
0.828571429,52,26,13.4,1,10.0,61,24.0,29.98,0
0.9672830729999999,49,29,13.2,1,10.0,58,18.0,30.01,0
0.711237553,49,29,13.2,0,10.0,65,10.0,30.04,0
0.45519203399999997,49,29,13.2,1,10.0,53,14.0,30.07,2292
0.199146515,49,29,13.2,1,10.0,48,11.0,30.12,25550
0.056899004,49,29,13.2,1,10.0,45,15.0,30.12,32890
0.31294452300000003,49,29,13.2,1,10.0,50,18.0,30.11,17309
0.568990043,49,29,13.2,0,10.0,63,16.0,30.13,244
0.8250355620000001,49,29,13.2,0,10.0,68,8.0,30.16,0
0.9645390070000001,48,27,6.3,0,10.0,65,5.0,30.17,0
0.709219858,48,27,6.3,0,10.0,79,3.0,30.16,0
0.45390070899999996,48,27,6.3,0,10.0,77,6.0,30.18,2552
0.19858156,48,27,6.3,1,10.0,71,3.0,30.2,24464
0.05673758900000001,48,27,6.3,1,10.0,45,3.0,30.14,32187
0.312056738,48,27,6.3,1,10.0,53,17.0,30.08,16680
0.5673758870000001,48,27,6.3,1,10.0,61,17.0,30.07,160
0.822695035,48,27,6.3,3,10.0,71,6.0,30.09,0
0.9618104670000001,50,28,5.9,3,10.0,73,0.0,30.07,0
0.707213579,50,28,5.9,1,10.0,73,3.0,30.04,0
0.45261669,50,28,5.9,1,10.0,79,0.0,30.05,2089
0.198019802,50,28,5.9,1,10.0,74,5.0,30.07,24003
0.056577086,50,28,5.9,1,10.0,41,0.0,30.03,31376
0.311173975,50,28,5.9,2,10.0,57,14.0,30.0,16173
0.565770863,50,28,5.9,0,10.0,69,16.0,30.02,247
0.8203677509999999,50,28,5.9,0,10.0,77,7.0,30.06,0
0.9576868829999999,51,28,9.5,1,10.0,86,6.0,30.07,0
0.703808181,51,28,9.5,1,10.0,86,0.0,30.07,0
0.449929478,51,28,9.5,1,10.0,89,5.0,30.1,1452
0.196050776,51,28,9.5,1,10.0,77,5.0,30.13,22968
0.057827927,51,28,9.5,1,10.0,62,14.0,30.1,31733
0.311706629,51,28,9.5,1,10.0,72,20.0,30.1,16613
0.565585331,51,28,9.5,1,10.0,83,17.0,30.1,264
0.819464034,51,28,9.5,1,10.0,86,13.0,30.15,0
0.953651685,52,27,11.5,1,10.0,89,10.0,30.15,0
0.700842697,52,27,11.5,4,10.0,89,7.0,30.15,0
0.448033708,52,27,11.5,4,10.0,83,0.0,30.16,738
0.195224719,52,27,11.5,2,10.0,77,5.0,30.18,22241
0.05758427,52,27,11.5,1,10.0,72,14.0,30.12,31880
0.310393258,52,27,11.5,1,10.0,72,24.0,30.09,16760
0.563202247,52,27,11.5,2,10.0,83,14.0,30.07,277
0.8160112359999999,52,27,11.5,4,10.0,77,13.0,30.1,0
0.9509803920000001,51,27,12.9,4,10.0,77,15.0,30.08,0
0.6988795520000001,51,27,12.9,4,10.0,71,11.0,30.06,0
0.446778711,51,27,12.9,4,10.0,66,9.0,30.05,1260
0.194677871,51,27,12.9,4,10.0,66,17.0,30.08,13083
0.057422969000000004,51,27,12.9,4,10.0,64,17.0,30.05,16045
0.30952381,51,27,12.9,4,10.0,64,16.0,30.03,10900
0.56162465,51,27,12.9,4,10.0,74,13.0,30.04,229
0.81372549,51,27,12.9,3,10.0,77,10.0,30.05,0
0.947001395,55,18,8.2,4,10.0,77,8.0,30.05,0
0.69595537,55,18,8.2,4,6.0,93,5.0,30.04,0
0.444909344,55,18,8.2,4,4.0,96,7.0,30.08,234
0.19386331899999998,55,18,8.2,4,10.0,90,6.0,30.12,4700
0.057182705999999986,55,18,8.2,4,10.0,78,10.0,30.12,8957
0.30822873100000003,55,18,8.2,4,10.0,75,13.0,30.11,4361
0.559274756,55,18,8.2,3,10.0,80,8.0,30.13,12
0.8103207809999999,55,18,8.2,3,10.0,83,7.0,30.17,0
0.942976356,59,20,8.6,4,10.0,90,13.0,30.17,0
0.6926286509999999,59,20,8.6,4,6.0,96,9.0,30.18,0
0.442280946,59,20,8.6,4,10.0,96,7.0,30.22,324
0.191933241,59,20,8.6,4,9.0,87,11.0,30.26,6543
0.058414465,59,20,8.6,3,10.0,72,10.0,30.26,15051
0.30876217,59,20,8.6,3,10.0,70,16.0,30.25,12293
0.559109875,59,20,8.6,3,10.0,87,8.0,30.26,30
0.80945758,59,20,8.6,4,5.0,93,6.0,30.29,0
0.9390581720000001,58,28,9.0,2,10.0,93,6.0,30.28,0
0.6897506929999999,58,28,9.0,4,10.0,96,5.0,30.28,0
0.44044321299999994,58,28,9.0,4,10.0,90,0.0,30.3,388
0.19113573399999997,58,28,9.0,3,10.0,75,6.0,30.31,15785
0.058171745,58,28,9.0,3,10.0,72,5.0,30.28,27142
0.307479224,58,28,9.0,2,10.0,78,15.0,30.24,15649
0.556786704,58,28,9.0,3,10.0,86,22.0,30.24,290
0.806094183,58,28,9.0,2,10.0,90,14.0,30.24,0
0.9364640879999999,58,29,8.0,2,10.0,93,10.0,30.23,0
0.6878453040000001,58,29,8.0,2,10.0,93,6.0,30.22,0
0.439226519,58,29,8.0,4,8.0,90,0.0,30.22,3180
0.190607735,58,29,8.0,3,7.0,83,0.0,30.22,23463
0.05801105,58,29,8.0,3,8.0,75,5.0,30.16,27536
0.306629834,58,29,8.0,3,10.0,61,17.0,30.1,13687
0.555248619,58,29,8.0,3,10.0,72,17.0,30.07,384
0.8038674029999999,58,29,8.0,2,10.0,77,8.0,30.05,0
0.931224209,59,28,12.4,3,10.0,80,3.0,30.04,0
0.6836313620000001,59,28,12.4,3,10.0,86,8.0,30.02,0
0.436038514,59,28,12.4,1,9.0,86,13.0,30.03,3324
0.18844566699999998,59,28,12.4,2,10.0,78,3.0,30.03,24644
0.05914718,59,28,12.4,2,10.0,67,20.0,29.99,31762
0.306740028,59,28,12.4,2,10.0,70,24.0,29.97,16724
0.554332875,59,28,12.4,1,10.0,77,17.0,29.95,330
0.801925722,59,28,12.4,2,10.0,86,16.0,29.96,0
0.92866941,54,27,15.6,1,10.0,90,14.0,29.95,0
0.68175583,54,27,15.6,4,10.0,93,18.0,29.95,0
0.43484225,54,27,15.6,4,8.0,96,14.0,29.96,549
0.187928669,54,27,15.6,3,9.0,83,10.0,29.97,21293
0.058984910999999994,54,27,15.6,1,10.0,75,20.0,29.94,32324
0.305898491,54,27,15.6,3,9.0,83,24.0,29.91,16800
0.552812071,54,27,15.6,2,10.0,83,14.0,29.9,423
0.799725652,54,27,15.6,2,10.0,86,11.0,29.91,0
0.924863388,52,22,10.9,4,10.0,83,14.0,29.93,0
0.6789617490000001,52,22,10.9,4,10.0,86,16.0,29.92,0
0.43306010899999997,52,22,10.9,3,10.0,77,7.0,29.95,892
0.18715847,52,22,10.9,3,10.0,69,10.0,29.97,5981
0.05874316900000001,52,22,10.9,4,10.0,77,13.0,29.97,8283
0.30464480899999996,52,22,10.9,4,10.0,78,17.0,29.95,6459
0.550546448,52,22,10.9,4,10.0,80,10.0,29.93,189
0.796448087,52,22,10.9,3,10.0,74,0.0,29.94,0
0.9209809259999999,49,29,22.1,4,10.0,86,10.0,29.95,0
0.675749319,49,29,22.1,4,10.0,77,20.0,30.0,0
0.430517711,49,29,22.1,3,10.0,66,26.0,30.08,1569
0.18528610399999998,49,29,22.1,2,10.0,59,29.0,30.18,20733
0.059945504000000004,49,29,22.1,2,10.0,54,26.0,30.21,20678
0.305177112,49,29,22.1,1,10.0,55,26.0,30.22,16864
0.550408719,49,29,22.1,1,10.0,61,26.0,30.26,390
0.795640327,49,29,22.1,1,10.0,63,16.0,30.31,0
0.917232022,49,29,13.5,0,10.0,65,5.0,30.34,0
0.672998643,49,29,13.5,0,10.0,70,5.0,30.33,0
0.428765265,49,29,13.5,1,10.0,63,7.0,30.36,3732
0.184531886,49,29,13.5,0,10.0,43,18.0,30.38,27378
0.059701493,49,29,13.5,0,10.0,43,16.0,30.35,33387
0.303934871,49,29,13.5,1,10.0,57,28.0,30.3,17470
0.54816825,49,29,13.5,1,10.0,64,16.0,30.26,426
0.792401628,49,29,13.5,0,10.0,74,14.0,30.28,0
0.9147496620000001,52,27,10.7,1,10.0,77,8.0,30.27,0
0.671177267,52,27,10.7,0,10.0,83,0.0,30.25,0
0.427604871,52,27,10.7,1,10.0,80,3.0,30.27,3507
0.18403247600000008,52,27,10.7,0,10.0,67,6.0,30.29,25440
0.059539919000000004,52,27,10.7,1,10.0,60,17.0,30.23,32254
0.303112314,52,27,10.7,1,10.0,67,21.0,30.19,17103
0.546684709,52,27,10.7,2,10.0,80,22.0,30.17,445
0.790257104,52,27,10.7,2,10.0,86,11.0,30.18,0
0.9110512129999999,55,27,16.1,2,10.0,90,7.0,30.17,0
0.668463612,55,27,16.1,1,10.0,89,3.0,30.15,0
0.425876011,55,27,16.1,1,10.0,86,5.0,30.16,3621
0.18328841,55,27,16.1,2,10.0,67,11.0,30.17,24151
0.059299190999999994,55,27,16.1,2,10.0,60,20.0,30.13,27094
0.301886792,55,27,16.1,3,10.0,62,24.0,30.1,14349
0.544474394,55,27,16.1,2,10.0,83,31.0,30.07,350
0.787061995,55,27,16.1,2,10.0,86,25.0,30.1,0
0.9084791390000001,57,27,15.7,3,10.0,90,17.0,30.08,0
0.666218035,57,27,15.7,2,10.0,90,10.0,30.05,0
0.42395693100000004,57,27,15.7,1,10.0,86,11.0,30.05,4074
0.181695828,57,27,15.7,1,10.0,72,7.0,30.05,26663
0.060565275999999994,57,27,15.7,1,10.0,60,17.0,30.02,31714
0.30282638,57,27,15.7,2,10.0,70,24.0,29.98,16656
0.545087483,57,27,15.7,2,10.0,77,22.0,29.97,573
0.787348587,57,27,15.7,0,9.0,83,20.0,29.99,0
0.904825737,62,28,9.9,0,9.0,86,11.0,29.98,0
0.663538874,62,28,9.9,0,10.0,83,13.0,29.98,0
0.42225201100000004,62,28,9.9,1,10.0,83,6.0,30.01,4440
0.180965147,62,28,9.9,1,10.0,65,0.0,30.03,25704
0.060321716,62,28,9.9,1,10.0,41,14.0,30.01,31885
0.301608579,62,28,9.9,1,10.0,52,18.0,29.98,17252
0.5428954420000001,62,28,9.9,1,10.0,72,13.0,29.99,404
0.7841823059999999,62,28,9.9,0,10.0,80,9.0,30.0,0
0.902406417,59,28,12.1,0,10.0,80,3.0,29.99,0
0.661764706,59,28,12.1,0,10.0,83,3.0,29.97,0
0.421122995,59,28,12.1,0,9.0,83,5.0,30.0,4023
0.18048128300000002,59,28,12.1,0,9.0,78,6.0,30.0,25824
0.060160427999999995,59,28,12.1,1,10.0,55,11.0,29.94,32377
0.30080213899999997,59,28,12.1,3,10.0,67,20.0,29.91,17421
0.54144385,59,28,12.1,2,10.0,72,21.0,29.89,514
0.7820855609999999,59,28,12.1,2,10.0,83,20.0,29.94,0
0.89747004,54,28,19.6,1,10.0,86,21.0,29.92,0
0.657789614,54,28,19.6,4,10.0,93,23.0,29.9,0
0.41810918799999996,54,28,19.6,1,10.0,77,18.0,29.94,4374
0.178428762,54,28,19.6,1,10.0,53,9.0,29.97,27279
0.061251664000000004,54,28,19.6,1,10.0,46,22.0,29.97,33390
